2|1|2|0.000001999999999999999909
11|10|155|0.000000999999999999999955
101|100|15050|0.000000000000000000000000
1001|1000|1500500|0.000005000000000000000409
10001|10000|150005000|0.000045000000000000002834
100001|100000|2115148112|0.000455000000000000000798
1000001|1000000|1056913696|0.003723000000000000180717
10000001|10000000|-1727812800|0.024244000000000001660005
100000001|100000000|-1432588160|0.246260000000000006670220
1000000001|1000000000|-1729927936|2.440310999999999896914460
